Account,ID,Layer
zoe_a_r,352212513,2
cher.maltese,22708423607,2
harmony_btd,249866130,2
jeremymarkfermin,4457268556,2
arvowine,48540820488,2
subhadra_nunez,571202356,2
jaimeyehhh,310211524,2
lainelaudico,1224818426,2
kyliiekyliie,29970094,2
olliegorrigan,318217565,2
davidgoodtime,818791,2
clowcock_art,46822143083,2
briyeung,1392000482,2
nforning,1449171,2
boboandlun,44756271087,2
stephwonganie,34775204,2
niamilenova,392351,2
bbybhum,185510506,2
natmalins,269899059,2
jyeunicepark,2298469338,2
jackllau,7141790340,2
brokehkfoodie,41313977226,2
flarecommunications,280406421,2
jenniferszeto,13792042,2
toniandguyhk.official,7458704199,2
gabbiedhk,593144069,2
indulgenteats,330096724,2
tiffanyx__,859223060,2
moveyobodytoday,257520107,2
spicemarketingasia,20088907788,2
plughk,361046083,2
danbarwell,998671077,2
humblescapex,6496561058,2
thebetterfei,1446511934,2
lestreetfoodist,49793996,2
xoliviacatherinex,295797578,2
emmagodfreyx,210638240,2
iannlam,4102179234,2
justinmak_5,41283890,2
thetimothylam,916024297,2
00sophiet,30088559,2
linlsy_,42006174,2
anishathai,205788524,2
iamdho,223263121,2
swetster,473149240,2
shevaunsekhri,40177804,2
josephine.ellis,1038039479,2
colin.fung,4176829252,2
saskiathequeen,457942921,2
maymzh,1419394269,2
millie.sla66,202946925,2
jiyongskorean,35218297885,2
anoeshkakrijnen,3483100495,2
utahlee,38989425,2
foodjiwara,12419890290,2
jenniferykli,319737190,2
saraahorr,185120424,2
no7,883178,2
hi_callmealice_,587573184,2
isabella_strapp,28533981,2
youbinnie,1064543501,2
kamshat_kumarova,336831730,2
rebeccahurn,28890219,2
asiayachtlife,38290446635,2
leticiabishop,16451687,2
saikung_to_septieme,8324070415,2
gosia__orlowska,48157066,2
dor_imthekungs,36846303,2
sonia.khatwani,35458894,2
hee_crush,320137630,2
plumerooftophk,7606437445,2
paul_bu10,7870249840,2
stefhakan,1610747964,2
ciciizhang,418072476,2
pakhungjai,30763056,2
e.mws,262274395,2
sallarina_hl12,250300064,2
marcus.toniandguyhk,7880348001,2
sophie.marrie,258711354,2
rubison_mkt,6029576371,2
izzychowy,51602277,2
inescastagnet,174369195,2
lasau,173807827,2
jill.kligler,192254511,2
christywtwong,4172848425,2
rodrigueort,1714946585,2
mchaelchoi,176838493,2
yejinash724,3519825001,2
rozzyroowho,192755807,2
peonyyss,14090515,2
crys.tsekiu,15070544,2
_rhiannonbird,1095702434,2
eggsplorewithme,1818980498,2
ellievevers,275565834,2
alyoneal,209877669,2
mia.matayoshi,222927955,2
hati_hati6,5397371152,2
helen.ng.c,214439063,2
valeriecornet,144489311,2
bitsofmi,30838564483,2
bonnie.sun_,477835255,2
isobelgriffith,16808022,2
leotdjss,1717165346,2
janicemooo,394549923,2
skrrt.sof,1696526409,2
catrionafz,54700375,2
caitsteel,202975578,2
laulaiiz,35462639,2
jackjonesss,43921908,2
aaronnlit,265679020,2
abirowland,270343989,2
g_jellyboy,387988727,2
georginacameron,271766986,2
kellymackenziee,351292657,2
kellylawww,13560134,2
jessqlane,277104836,2
dayoung0918,214455704,2
kingsleyts17,707179587,2
becs.wong,4084247,2
__sel.inac,251760073,2
mark97lee,187765964,2
vivianjasmineyuu,2238864699,2
ceri_payne,212488354,2
fifi.gif,17524430,2
nastiacopin,3620043266,2
boris_heiyiu,49283410,2
kylie.c.b,48650805,2
adrian_tse,215184466,2
blairsugarman1,179011199,2
lecxsy,5595674131,2
sophieyeung_,239544842,2
christie.chung,305460411,2
dennis_tang96,568320156,2
dono.photographs,45497479433,2
kikideeekss,5208699,2
jacobandsophiahk,2211952577,2
a.c.liu,2094309123,2
pierhk,200988180,2
cmherren,433177361,2
saanaldeshpande,2930519949,2
charlieharry,1824009,2
cecejg,211346477,2
anna_paullie,56243508145,2
ratzstuff,180798177,2
youngda0,3524532224,2
ooorenee,1618367146,2
agnestse02,5042702869,2
raywwwl,2150141460,2
chingwing0423,1245717285,2
selah_lsh,32020899,2
k.leen_music,32163997,2
upbeat_croquette,1566687674,2
jennhemmz,10181063,2
celiatty,7971542,2
elodie_vincendeau,180798652,2
aiteina_,241836884,2
pavithra_senevirathne_,4927324851,2
jakenuere,250154027,2
sunny___ssi,2373542027,2
maylee_hk,1338375053,2
_megantang_,313473359,2
lydsheppard,4333403212,2
heynicoleheyy,205693992,2
max9304,39474620,2
jinna_mld,239151576,2
andrewlihk,33053745,2
teqrocomer,324426046,2
cata.lifestyle,4671193778,2
dorotheelanes,407407446,2
katieemjones,1395402247,2
saloneesux,29261370,2
abbiegkn,5516400,2
louisaapuzzo,174817729,2
hello.tiffo,6791214681,2
lavina_0814,173677884,2
vinnys.creativity,10428317965,2
mdwn__,362117482,2
_janman_,907734965,2
lightning_ej,1367515277,2
cara_du_preez,1481251999,2
monadicque,1106776284,2
tristan_young,462119619,2
leahshiu,16343624,2
hanrids,2276296215,2
yoojun.cho,5323002769,2
tamchloe_tkw,52357930,2
mitchiew111,238389293,2
wxrner,209482212,2
vivien_li_,350319706,2
calhawker,300376185,2
wenfayee,6667506,2
bonsaimax8,375512212,2
capucineremise,584465342,2
jasongxx,434207982,2
stephaniethr_,236485600,2
rioualjean,16640546,2
rehanaharif,194780780,2
monicdelucia,2737210468,2
elisaharca,3619241,2
emileeeaster,185739651,2
charlenemarrie,243778202,2
jloulovers_canada,39684216811,2
maitreguigsh,236210037,2
michaelcrawbuck,246485748,2
0101.emily,1045202337,2
aileba.mat,363935173,2
kelsfeng,21928480,2
sybil.y,4904707,2
mickeyswiftie,11388315726,2
devs_mg,4084454530,2
isaac.y_,3964508948,2
littlekrystle,280796164,2
zomgitschristie,1370557,2
dawncheung,38512584,2
winnie211,17050911,2
marina.choy,1649467494,2
christina.yang24,284849162,2
chirpingcrickets,231592361,2
xiewren,15947402670,2
jennavollebregt,214505130,2
ilv_ever_,456220896,2
joshyyeung,230936494,2
megan_laight,205065636,2
delvinwu,5819055055,2
valentinapirie,50138719,2
feliceee.w,6847885,2
eddy_tope,1335250521,2
kaikaibow,193907651,2
nick.yang8,2361697171,2
annabellevanden,259328056,2
barbieeeel,20265851,2
cathytsecy,21481191,2
angelalin0218,495705221,2
kzkzhang,197096079,2
852_82_1,144841118,2
justine_schipper,207857486,2
jasmineehlh,1549941,2
bec_clarke95,24269901,2
jackanthonyanthony,812440023,2
xflexxo,326469759,2
joeyll_,967343697,2
yeesyy,39912974,2
sabellerina,279708459,2
arianxlucas,19346963,2
dkzafar,23338846,2
ale.grop,204488789,2
koroniskk,1244599930,2
sannahbajj,323122148,2
andrew.ham1,5634685054,2
borkyfawdry,308554536,2
natashaswallow,206256959,2
joseph_tsui,272072436,2
miichael_ma,239440229,2
sunnymat,270803581,2
jovianm,1557359224,2
ngbrando,388198223,2
xbettigramx,265319004,2
la_diegz,225901430,2
camiloescuderobespoke,6855365812,2
cherrrby,8282483617,2
camille__do,303808952,2
leahmonson,259161559,2
calvinkeano,297539087,2
britxhkfam,38210095,2
sophieklam,188510047,2
mikan_t,269918663,2
sherry_mii,3798794472,2
joeyvalence,6315495826,2
afantano,521059943,2
recess_therapy,5645996429,2
hunter_prosper,1536971304,2
tooturnttony,245334714,2
nbcsnl,218738123,2
clawd.z,50382846303,2
moth.radio,66681842560,2
lucassjoness,19838359,2
tempo__contato,62800134658,2
yunomiles,25498626660,2
aplasticplant,15711725820,2
jordanschwarz,316715231,2
kay.eey,346389287,2
september___studio,44343337854,2
mrkootattoo,25449264,2
cosmos,11098228050,2
megantanhweewen,18667984,2
leeyatding,15130,2
quiverquantitative,44296652269,2
comeonjames1,53834773042,2
itsjwstudios,49639663214,2
cy_leo,176114239,2
kitling_,199054274,2
walledcity_wildest_dreams,15736594602,2
mikejeffreyphoto,31739195202,2
___cky___,346522612,2
jwstudios,16109911308,2
itsaudreychow,51754741077,2
notbadgalriri__,3991365333,2
veeeeeeeeeehk,8220395536,2
thereleaseday,66127115071,2
howtomakethenba,3054274979,2
iamgia,29944741,2
bluepongpong,396704607,2
mothagency,64415383665,2
voltage.labs,57286623201,2
modernnotoriety,8892160,2
sleepingongems,2042266432,2
peace_gates,11417138358,2
whoisyanting,1393250788,2
ethanyijan,471014964,2
morningbrew,1831619299,2
smileywor1d,8211894814,2
okla_podcast,63012557332,2
thechinesedictionary,51688074984,2
the.creators.cut,1914722479,2
nocompany_,5998655439,2
tim.l_e,32731355365,2
maxoklymenko,6972691955,2
streetsnap.portrait,49152192309,2
jazziesillona,18350196,2
kenken.lch,479178169,2
valslooks,45238647186,2
darrenwalshpuns,910666473,2
danielhiewmagic_,64455103268,2
sidegas_hk,53812908233,2
the505podcast,49632036625,2
updatingshow,2612584706,2
mackkkgor,66884289994,2
jlewww.5,48872821066,2
abyss.852,50454816026,2
gary_cyk,6256541765,2
thefilmmemes,59437649745,2
magicroom.hk,44898893038,2
kiaraofficial._,1307573977,2
ok.la.hk,32093917227,2
jesseitzler,43656253,2
jaime_ctw,2723534263,2
ollybowman,226324999,2
tylerwthm,5932508354,2
subwaytakes,58262011178,2
paco_yin,22108941026,2
mcheah_,236819879,2
stevenwommack,549671804,2
852radio,43820093195,2
michaelc.hoiho,389873605,2
less.jart,1564470782,2
outcastsfromthe853,28123151084,2
thoughtwefriends,48915396690,2
lens_addiction,14307151148,2
zenokoo,3332920,2
gee_derrick,33705101811,2
the.language.nerds,9204447707,2
irene.leeee,373360041,2
_zacuri.wav,240552412,2
younghysan,2339041859,2
vadim.rook,45976371118,2
jeh.vas,1990728807,2
troyhawke,361238999,2
doseofsociety,5847004682,2
lwf_belle.0217,3427872646,2
gabrielle.c.lee,30281227802,2
bigsammytattoo,1568068955,2
annahisbbur,4040845952,2
catastrophe.off,8626692205,2
goodkidbadstudent,53662762337,2
fatty_tai,1577100087,2
keibucklandmusic,60113546969,2
westtung,21028563,2
elsawong2816,3500300856,2
audreychoww,237081940,2
mediastudio.official,4250171703,2
kaarryyyc,35314948,2
itsryanto,47539002779,2
moon.cytt,45798421000,2
watchyungplay,48497402768,2
jordan_orme,564516144,2
hypemaker,3853882390,2
_mrs_jinnie_04,29172518383,2
ethan.uncurated,197794851,2
gladstonemedia,1503372791,2
just.bowie,55497474538,2
_bianca.cytt_,5320914845,2
sohoilun,631235950,2
jeryyeeee,8260226393,2
na.thankk,28262478718,2
mrvinciwong,593655383,2
khdcheung,755485259,2
djmengzy,4133761549,2
jerry_chowson,10831420,2
iamlamlammm,222115374,2
cocoohmygod,2023423098,2
starter_story,5817099145,2
ylc_patty,48597514,2
rock.gor,8072812603,2
thaimay_spicy,339901177,2
filmoment,1301110983,2
felixdch,553314403,2
___tsz.yinggggg___,9970233024,2
theviviantanaka,39450991364,2
backyardmix,58086965885,2
cut,1648953042,2
wesleyhere,528536368,2
choe_show,4446271730,2
joannejosephinerhodes,285451481,2
wongsasaa,22308337,2
joywza,518775059,2
kkkkkathyyyyy,36105901,2
garycheung,129408,2
wildin.tv,60818188649,2
ka_ki_ho,2228513744,2
abbxash,3117134502,2
manchung___,241542154,2
fung0207_,512835830,2
claudia_chan12,2125012640,2
jessicashell1108,58275824848,2
benjamin_museo,9842323,2
dcdessy,433873685,2
austinveloso27,146065747,2
02.krystal_,372913539,2
bimmawilliams,8498069312,2
soft_white_underbelly,2960513516,2
katemackz,33497814713,2
berniceli,30664666,2
fungmadeit,16719494638,2
such.hk,26884935956,2
gali.leung,1519044251,2
kskavi,4040698018,2
samuelfromzero,34013147,2
shun_is_stronk,180053861,2
zeloswongz,5082929,2
newhkclub,53854275000,2
leunghoiiyee,1257992199,2
robertwun,2403780,2
johnrazalo,1203965461,2
stacygw_,189669281,2
skateboardsometimes,55950856939,2
oliviacurleyy,2914409408,2
thewzy_,209173728,2
aglkbpm,254294420,2
aaron_nggg_,3408963692,2
meimeiyung,41947732,2
catherineewongmm,231586171,2
rrreeve,36121643,2
sleepybrast,345711971,2
novyi.kate,43492178,2
sk_.siu,4026248050,2
nick.lin,1400452900,2
barrychau_,7758779630,2
karl_shakur,183163798,2
ericj3ng,6443742081,2
lampson,168322,2
stantowns,6200508,2
suen_smallb,1724260995,2
deandrra.io,1835037095,2
yautaitung,3957778294,2
michelleliezel,49827607,2
chunchai,2256579,2
timothy.kong,17388672,2
k.cut.s,8316582643,2
supa_massie,826114626,2
jeffreyuuu,5890887473,2
niclawc,14924189,2
seesea_the_techno_gaksul,282084026,2
krish____________,1541154670,2
86.jae,1459276291,2
tnhong_084,4385802028,2
carius._.0621,7217287325,2
s.h.seng,376492883,2
tiab97s,1166351186,2
liyoeo,2952106,2
b.o.b__0,2061786473,2
yeechinglam_0611,1271077350,2
tttiffanytt,2084379575,2
kaaying219,26657600255,2
saratheotter,23923176,2
nicholas_hui,145284941,2
eyecannndy,53901556846,2
wlacet,39016637,2
gakuyen,6773171,2
secondsapart,12635800134,2
kidnap.tv,60026243834,2
bryant_skc,39310406,2
ianhwu,182836941,2
interlude.live,42441762535,2
what.videos.hk,39298748598,2
bekii_ii98,49573954580,2
z.tuffy,49173071777,2
benmokhk,309804500,2
mousekinggg,7060410346,2
cuffed.dating,53682843582,2
yoyokwans,10011874181,2
hellerfilms,2160915592,2
tangsys,15653928,2
just.not.your.bae,224240824,2
newyorknico,1981234,2
ew_noelle_,1526846894,2
twchunnn,1543761406,2
_parcooo,177709103,2
yipd0g,1272039987,2
always.elin,58061089313,2
maxjwoodward,20014531,2
adrianyip,41732476,2
quintonshiu,578730705,2
lectcha,48922926407,2
yeahmadtv,58593123428,2
alex.chengg,221204291,2
owenacty,305354921,2
susuca,5012854,2
jessamyn.chiu,17069566332,2
michaelchuuu,24713204,2
walris,687253049,2
hlk_photo,7384592995,2
wesleyjamison_,243815891,2
allen_chung.13,1460764092,2
photoshop.monster,2226782199,2
cometobibi,1720312197,2
khalilelaouani,1578724495,2
qhrvboss,4148660758,2
vinicius.yvn,370950953,2
cheryltong810,49129868,2
mamatoldme852,4269100612,2
theafroseas,8258966179,2
d_ununn,193088807,2
_jessica_shell_,247074883,2
shanda_dj,621354,2
jayencee,303420467,2
jerrryyychuang,1627537538,2
kikabhoymarcus,184108078,2
sav14th,292473866,2
staceydevinachan,6887586,2
lh_lamho,675578112,2
hkhemlani,294262319,2
hxlen.psd,7538659,2
gaugaugaupage,51197569441,2
cham_timo,260370413,2
henry.chc,234391408,2
jchowbn,1169897910,2
jimibeanz,144426885,2
patheticmcflurry,49553906074,2
mon_mon_myae,1127254070,2
silaschn,19493552,2
seanwuu,19079819,2
supahotgai,274006765,2
martinbunng,8350088,2
yukiiii1012,14269590,2
xanderdidntwakeup,2097518037,2
pkc.eddie,1631980962,2
chak_chung,44382188,2
thelowmays,6049337401,2
ausiuhei,22028501,2
soophiiiiieeee,47669190169,2
tiffck,20365887,2
micccchen,36154978,2
ryanwat_,441773387,2
notkellychen,4743758,2
wlw.s,55111145,2
godfreyychan,1996350164,2
alex__tkk,191613734,2
aw__17,4152702940,2
ansonckchung,246107281,2
keira247,463581247,2
nataliieeccw,289498367,2
adrianzychow,5248298,2
tomtsaoao,1526951440,2
vivien_li_,350319706,2
stephaniethr_,236485600,2
marcocyc,18085412,2
daniely211,1465012884,2
k8ithtsang,596447139,2
neergcim,5355107203,2
michjang,1034725913,2
the_mel_bae,12507799999,2
nikkawong,14477997,2
marcuscheah,37606477,2
kristleleee,476503892,2
mrtn.chu,232260101,2
mtthw.m,352137545,2
dannydjdk,304996105,2
crazych0k,463937157,2
michaelchuanggg,17458691,2
sleeepiesophie,65606162951,2
ayumu_imazu,1586590149,2
tr33ue,44100328532,2
xoxoannakwan,798782261,2
nida_hyunha,1379152065,2
masterwen_hao,1718050877,2
keshi,13135414,2
mummysam_billy,1413648998,2
cantonesefriendshipclub,69071376979,2
shanyichun.1223,53150931871,2
kateis_,7139315608,2
aaashleyk,191170660,2
jackiechan.de,2338766283,2
aelfricedenofficial,11087474383,2
weantodale,5578337765,2
rodemic,26638698,2
audixmics,1429189396,2
sonymusic,312793433,2
sony,46404608558,2
myvitasoy,3319442639,2
duolingo,231373492,2
diorlying,258765843,2
mee.poonyada,1450610670,2
drama.is.like.life,66072231474,2
vincychan,1637980,2
wheetthiins,6250704944,2
lesliiekwan,7427602031,2
hjevelyn,5319568533,2
anhm.le,1710609285,2
cpydiana,318525283,2
shi_ga,183979462,2
chuamberr,1705982682,2
uncomfy.co,12317792197,2
kyurindiary,44018006,2
jasonwyan,7704217508,2
ucd.hkcsa,4007116919,2
water_wild_month,46743497207,2
chanlokkeung,4298589021,2
createwithcv,46433976675,2
remyzeee,44689797686,2
nakedbibi,1723549280,2
ykaizzk,40707590103,2
lironghao85,7139051737,2
7aekwang,1505209898,2
meshtimes,3132849570,2
mr.and.mrs.gao,43591851366,2
bennyluo,14257796,2
crystalfyy,233098729,2
1min_film,33230747174,2
yao_feilin,56177584247,2
yimengling,1112102986,2
masiwei1993,730625751,2
hitcfestival,51606764436,2
jdy.cn,55858288554,2
jinnyng,1464691,2
wrenevans____,525005243,2
faithcns_,1519467430,2
jace.june,49152083478,2
hirene_,632534066,2
heyfionawang,31087277112,2
jenaissante,54361831717,2
cantotomando,65359016927,2
branchfurniture,9517095347,2
brysonkeith__,307709219,2
minleemusic,14433412586,2
kianted,782834786,2
bgirl_anlei,4038084194,2
laugherhk,64638492936,2
ginno92,1341752141,2
alvinyeung_06,8513399336,2
newjeans_official,51224656988,2
lesleychianglove,199243881,2
le_sserafim,49655035864,2
dear.teaco,54681203138,2
teadaytuesday,46179481091,2
kennylsong,54812672025,2
brunomars,20053826,2
elenalinnn,293772731,2
smelly.lunchbox,40371351106,2
djgallixc,5509218134,2
silvia.huynh,5567591406,2
lulufu888,1719453045,2
titusljh_boy_model_talent,2065089875,2
mekachyu,4302172537,2
its_slamson_wuuuuu_,1337022012,2
kikicheungg,23793013,2
sunk7s,16275591,2
heyimaika,57181685689,2
garbo.zhu,32688535084,2
kgc_kenneth,1393066716,2
imjennim,15495003,2
gaahhei,1447205790,2
jasonmkchan,194186429,2
itsjmaine,31229449,2
williamsengg,2012637862,2
laufey,25657647,2
shulunc,10634958082,2
xxxibgdrgn,196378455,2
jenny.huynh._,1621267731,2
andylauox,3075946911,2
chinese_lorange,45228156769,2
mo11yshen,6426680851,2
do_do_cheng,33112944,2
nk830,236532600,2
leoku,2915065598,2
steadygangsteady,8623935829,2
chase,1662434192,2
lam.suet.official,4770847105,2
daigasikfaan,33734140771,2
yoonsherry.co.id,22109568770,2
jclyn.x,1814802197,2
tangshuiman,7481251468,2
hanyu.online,49029077455,2
lika.solt,54561394189,2
flow_chinese,58390751558,2
viutv,2210720840,2
chinesewithmia,6831998850,2
daijiyachtclub,56181352901,2
jennocidexx,178068584,2
jobroseph,1003924946,2
happyforu6yaa,26080670307,2
piiatamare,5598636411,2
sophiaclu,1208742522,2
jasondchen,32527641,2
victoriazmei,48555162252,2
lammer,1828777,2
_lisang_,6124619,2
evanwijayaofficial,30557950073,2
_magdawu_,1387917080,2
suuhleena,216632161,2
torres_pit,184331407,2
kristy_christie___,4914499432,2
sallykim7,3492337,2
daddydumpling,18592907,2
katie_elaine___,1503798245,2
hungrymaianh,5794913218,2
parker.yau,1931905361,2
nkristine032,409447574,2
inchinese_,40493145131,2
itsbubz,185295773,2
arianandesai,5874205603,2
aung_19_,2220950380,2
nikki_ngo_,3068141393,2
alex_and_er_moy,4428307540,2
yuanne__05,54384058289,2
silkmandarinschool,53440165744,2
jenn.iferphan,28480975964,2
kellyhlu,6037825282,2
yu_gahoe,1782257294,2
mellanyyb,233890415,2
eleungg,1958154409,2
yiminghay,43694366521,2
yungchoyee,383953687,2
nwuuu,348340551,2
jules.aney,1712043318,2
geneabrahms,2980221330,2
ibeanlee,12086136232,2
learning_chinese_with_vica,20496721012,2
flywithjohnnythai,204998220,2
chinalatinadfw,188376503,2
vivianjasmineyuu,2238864699,2
noregretstan,62064045825,2
rui_m_yu,1832727866,2
antheony_,4888378760,2
heru.u.u,55701624031,2
kolydna,2289313891,2
j.andrei_p,4765815687,2
davidtheliar,4642743135,2
sandyyueh,49104718,2
elcise.t,40616596111,2
red_converse,14275145,2
jerzmac,35211832,2
mepeleoconmigounavezalmes,6895689651,2
leo.ch.wu,8682379872,2
hailey.lien,21131239,2
jaythanhui,22261348866,2
raphael.dfa,37328545781,2
ihungmyhead,2227878005,2
caterinamassaro_,1440468911,2
yara__mhmd__,36611429631,2
joaonuminstante,270343663,2
danilo_r01,224401458,2
iminyeo0704,49722505286,2
_ninja_nic,773956682,2
weepushkin,48374999465,2
jing_xiaobei,60907961465,2
oriental_chef,53721844076,2
wabisabichu,2102643807,2
mlle_ann_,3346916,2
nutsboltswriting.podcast,39798289065,2
fatma0828,144312734,2
jyuttoi_cantonese,51230901934,2
tvbanywhere_official,4549984492,2
cwy2211,3169007210,2
bubbletea18,289950577,2
camsam2944,50533792099,2
cynthialogy,40184430953,2
paddynm94,3570226231,2
outcastsfromthe853,28123151084,2
sonnyngslifts,3277838609,2
kebbeth,315950783,2
maauyeung.hokye,56654940493,2
nmt.thu,2012842434,2
say_it_amira,48341545784,2
cp_chow05,57537990996,2
joyu_teacherslife,6752353377,2
canto.britt,25253179645,2
k.hyli,30686321,2
cantonesewithjenn,52783777910,2
ewen201,49975619,2
mslincantonese,29694829871,2
cantomeme,47829803792,2
lexieliu_,531354074,2
yuqisong.923,47820189166,2
sacheu,7597468,2
madewithlau,35108900103,2
ye_is_dulin,1498107050,2
zahr4,25789060,2
stromae,1771827693,2
guywithamoviecamera,44506241085,2
jane,21393171,2
simuliu,203149979,2
emmachamberlain,292236837,2
cnn,217723373,2
addisonraee,304358009,2
doughertydozen,320172419,2
littlebodybigheart,55438526,2
yuetyuetxx,282494022,2
